username,likes,comments,text,hashtags,date
companhiadasletras,1038,12,"#LerParaNãoEsquecer | A cronologia do golpe: 30 de março de 1964

Na noite anterior ao golpe de Estado, 30 de março de 1964, o presidente João Goulart compareceu ao Automóvel Clube, no centro do Rio de Janeiro, para a posse da nova diretoria da Associação dos Sargentos e Suboficiais da Polícia Militar. 

Na ocasião, Jango decidiu não posar de conciliador e subiu o tom utilizado no Comício da Central do Brasil. Improvisou um discurso em defesa das Reformas de Base e afirmou que “a crise que se manifesta no país foi provocada pela minoria de privilegiados que vive de olhos voltados para o passado e teme enfrentar o luminoso futuro que se abrirá à democracia pela integração de milhões de patrícios nossos”. 

Ao final, endossou a conduta do governo diante da revolta dos marinheiros e emendou algumas palavras sobre disciplina militar que tensionaram ainda mais a crise com a oficialidade das Forças Armadas. 

Para o presidente da República, “a disciplina se constrói sobre o respeito mútuo, entre os que comandam e os que são comandados”.

📚 PARA LER E NÃO ESQUECER:

“ALMANAQUE 1964”, de Ana Maria Baiana | Um passeio delicioso e instrutivo sobre um tempo que ajudou a definir com violência e paixão o mundo de hoje.

“BRASIL: UMA BIOGRAFIA”, de Lilia Schwarcz e Heloisa Starling | Traz um retrato de corpo inteiro do país, e mostra que o Brasil bem merecia uma nova história.

📖 Com o mote #LerParaNãoEsquecer, esta campanha busca relembrar, com olhar crítico e atento, um passado não tão recente de nossa história, cujas consequências sentimos até hoje.

✒️ Conteúdo e consultoria: Danilo Marques

#ditaduranuncamais #60anosdogolpe","['LerParaNãoEsquecer', 'LerParaNãoEsquecer', 'ditaduranuncamais', '60anosdogolpe']",2024-03-30 23:41:28
companhiadasletras,2454,22,"FERNANDO PESSOA E O LIVRO DO DESASSOSSEGO 💫 

📚 Publicado pela primeira vez em 1982, quase cinco décadas depois da morte de Fernando Pessoa, o ""Livro do desassossego"" se tornou um marco da literatura. Escrito por Bernardo Soares — personagem fictício considerado um ""semi-heterônimo"" de Pessoa pela indiscutível proximidade com o autor —, o volume recolhe cerca de quinhentos fragmentos em prosa que abordam o desconforto do indivíduo em relação à sociedade em que vive.

Seja pelo estilo fragmentário, tão representativo dos nossos tempos, seja pelo esforço em buscar significado em uma vida que muitas vezes parece esvaziada de sentido, o Livro do desassossego impressiona por sua radical atualidade.

💬 ""A maioria dos homens vive com espontaneidade uma vida fictícia e alheia. 'A maioria da gente é outra gente', e disse Oscar Wilde, e disse bem. Uns gastam a vida na busca de qualquer coisa que não querem; outros empregam-se na busca do que querem e lhes não serve; outros, ainda, se perdem."" — Fernando Pessoa/Bernardo Soares no ""Livro do desassossego""

🎨 Capa de Elaine Ramos e Julia Paccola

#fernandopessoa #livrododesassossego #literatura #poesia #poesiaportuguesa #bernardosoares","['fernandopessoa', 'livrododesassossego', 'literatura', 'poesia', 'poesiaportuguesa', 'bernardosoares']",2024-03-30 17:00:24
companhiadasletras,236,11,"AS MULHERES DA COMPANHIA INDICAM 💫 

Para fechar o Mês da Mulher, a Companhia das Letras destaca não só as autoras e suas obras de nosso catálogo, mas também quem se dedica aos bastidores dos livros. Neste sábado, Mariana Rickheim, do Marketing, indica Rumiko Takahashi. 

📚 Sobre a autora 
Rumiko Takahashi é uma das artistas de mangá mais respeitadas — e ricas — do Japão. Após passar pelos rigorosos exames para entrar na escola Nihon Josei-Dai, a autora foi morar em Tóquio. Toda a experiência de vida adquirida nesta fase serviu de base para o mangá Maison Ikkoku. Ao mesmo tempo que conseguiu entrar na faculdade, Takahashi se inscreveu no curso de mangá Gekiga Sonjuku, onde passou a ter aula com o renomado Kazuo Koike.

Com ""Urusei Yatsura"", uma comédia repleta de fantasias, ganhou o Prêmio Anual da Shogakukan na categoria de Novos Talentos, em 1978. Este seu primeiro grande sucesso, encerrou no volume 34, com a incrível marca de 20 milhões de exemplares vendidos só no Japão. Nos anos seguintes, Rumiko emplacou outros grandes sucessos, como ""Ranma 1/2"" e ""Inu-Yasha"", cuja versão animada é uma das mais vistas no Japão e um grande sucesso no Brasil.

🔔 Ative o sininho para não perder nenhuma recomendação das mulheres da Companhia 

➡️ Conheça o projeto Leia Mulheres (@_leiamulheres)

#rumikotakahashi #jbc #mangá #literatura #leiamulheres #inuyasha","['rumikotakahashi', 'jbc', 'mangá', 'literatura', 'leiamulheres', 'inuyasha']",2024-03-30 13:00:58
companhiadasletras,1231,23,"EM JUNHO: ""TESE SOBRE UMA DOMESTICAÇÃO"", DE CAMILA SOSA VILLADA 📚

Até que ponto é possível domesticar um corpo? Como conviver com as feridas do outro? O que fazer quando se cai nas garras das convenções, do socialmente respeitável? A literatura de Camila Sosa Villada — “a coisa mais importante que li sobre sexualidade desde Jean Genet”, anotou o autor francês Édouard Louis — desafia de modo cabal nossas emoções. Nesta história de pactos invisíveis, de uma rebeldia profunda e convulsiva, de paixões arrasadoras, ninguém sai como entrou. 

📚 Lançamento: 18/06
Já em pré-venda: link nos destaques.

📚 Sinopse:
Uma atriz trans adota um menino de seis anos com seu marido, um advogado gay. O garoto traz consigo uma história trágica: soropositivo, não conheceu seu pai biológico, e sua mãe se suicidou quando descobriu que o contagiou com o vírus HIV. A partir deste enredo, a prosa inclassificável de Camila Sosa Villada nos conduz por uma espécie de sociologia da família, uma indagação comovente sobre os papéis que a compõem, sobretudo no que diz respeito às possibilidades do amor. 

💬 “Há na voz de Camila Sosa Villada uma espécie de pano ou lenço de seda a tremular por paisagens assombrosas, e nós somos o bicho, somos o olho e estamos na voz do que ela narrar. A voz preciosa. Rara. A mesma que silencia e logo depois acende tudo ao redor.” — Aline Bei

💬 “Um livro perturbador. A escrita de Sosa Villada chega a esse lugar de inconformismo onde o corpo entregue à palavra deixa sua marca.” — La Nación

💬 “A voz que narra esta história sabe que é preciso romper as correntes de toda escravidão e matar deuses para que alguma libertação se cumpra. A voz de Camila, cada vez mais, se estabelece como uma das mais hábeis e sofisticadas da nossa narrativa contemporânea.” — Socorro Acioli 

📝 Tradução de Silvia Massimini Felix 

🎨 Capa de Elaine Ramos com arte de Élle de Bernardini

#camilasosavillada #literatura #prévenda #tesesobreumadomesticação","['camilasosavillada', 'literatura', 'prévenda', 'tesesobreumadomesticação']",2024-03-30 11:00:23
companhiadasletras,668,23,"UM ECOTHRILLER ENTRE A VERDADE E A FICÇÃO ⚡️

Com uma narrativa impressionante, Morgana Kretzmann (@morganakretzmann) retrata elementos da história recente do Brasil e denuncia a ambição de homens poderosos diante de um dos nossos maiores tesouros: o meio ambiente. Da vencedora do Prêmio São Paulo de Literatura 2021, ""ÁGUA TURVA"" já chegou às livrarias. Garanta seu exemplar!

📚 Sobre o livro:
Parque Estadual do Turvo, Rio Grande do Sul, fronteira com a Argentina. Uma guarda-florestal, responsável por combater a caça exploratória de animais silvestres. Sua prima, líder de um temido grupo de caçadores e contrabandistas. Uma assessora parlamentar com a chance de mudar o curso da história. Diante de uma tragédia ambiental anunciada, essas três personagens acabam obrigadas a vencer um passado turbulento para enfim construir uma possibilidade de futuro para todos. 

💬 “Ler 'Água turva' é sentir toda a materialidade de um desastre que se anuncia já na primeira linha. É como assistir a um filme que se desenrola impossivelmente na linguagem; Morgana Kretzmann filma não só de dentro das palavras, mas também com o corpo delas.” ― Aline Bei (@alinebei)

🎨 Capa de Tereza Bettinardi (@terezabettinardi) com obra de Iberê Camargo

#companhiadasletras #literaturabrasileira #morganakretzmann #águaturva #literatura","['companhiadasletras', 'literaturabrasileira', 'morganakretzmann', 'águaturva', 'literatura']",2024-03-29 23:00:15
companhiadasletras,919,19,"SALLY ROONEY É A VOZ DA GERAÇÃO MILLENNIAL ✨

Enquanto Marianne se embrenha em um espiral de autodestruição e Connell começa a duvidar do sentido de suas escolhas, esses dois conhecidos de infância precisam entender até que ponto estão dispostos a ir para salvar um ao outro. 

Esta é a premissa de ""PESSOAS NORMAIS"", uma história de amor entre duas pessoas que tentam ficar separadas, mas descobrem que isso pode ser mais difícil do que tinham imaginado. Esse romance único e envolvente já está disponível nas livrarias e lojas on-line de todo o país. Garanta seu exemplar!

📚 Sobre a autora: 
Autora de ""Conversas entre amigos"", ""Pessoas normais"" e ""Belo mundo, onde você está"", Sally Rooney é conhecida por seus romances centrados em amizade, política e amor, abordando relacionamentos em meio às sutilezas das classes sociais e dos problemas familiares. Seus dois primeiros livros foram adaptados para séries de mesmo nome. ""Intermezzo"", seu novo romance, chega às livrarias em setembro de 2024.

💬 Agora é sua vez: conta pra gente nos comentários aquela frase que Sally Rooney escreveu e você SENTIU!

#sallyrooney #intermezzo #conversasentreamigos #belomundoondevocêestá #pessoasnormais #companhiadasletras","['sallyrooney', 'intermezzo', 'conversasentreamigos', 'belomundoondevocêestá', 'pessoasnormais', 'companhiadasletras']",2024-03-29 21:00:32
companhiadasletras,1573,23,"PARA CONHECER J. M. COETZEE

J. M. Coetzee nasceu na Cidade do Cabo, África do Sul, em 1940. Ficcionista e ensaísta, é autor de mais de vinte livros, entre eles ""Desonra"" (1999), ""Elizabeth Costello"" (2003) e a trilogia Infância (1998), Juventude (2002) e Verão (2009), todos publicados pela Companhia das Letras. Recebeu inúmeros prêmios em vários países, destacando-se o Man Booker Prize (1983 e 1999) e o Nobel de Literatura (2003).

Nesta galeria, separamos 5 portas de entrada para o universo instigante e provocador de Coetzee.

📚 ""O mestre de Petersburgo"" (trad. Luiz Roberto Mendes Gonçalves)
📚 ""Vida e época de Michael K"" (trad. José Rubens Siqueira)
📚 ""Desonra"" (trad. José Rubens Siqueira)
📚 ""Contos morais"" (trad. José Rubens Siqueira)
📚 ""Verão"" (trad. José Rubens Siqueira)

Todos os títulos estão disponíveis em livrarias e lojas on-line. Boa leitura!

#companhiadasletras #bookstagram #bookgram #jmcoetzee #literatura #nobeldeliteratura","['companhiadasletras', 'bookstagram', 'bookgram', 'jmcoetzee', 'literatura', 'nobeldeliteratura']",2024-03-29 13:00:37
companhiadasletras,1794,67,"AS MULHERES DA COMPANHIA INDICAM 💫 

Neste Mês da Mulher, a Companhia das Letras destaca não só as autoras e suas obras de nosso catálogo, mas também quem se dedica aos bastidores dos livros. Luiza Nobre, do departamento de Comunicação, indica ""um útero é do tamanho de um punho"", de Angélica Freitas (@aaangelicaffffreitas). 

📚 Sobre a autora 
Nasceu em 1973, em Pelotas, no Rio Grande do Sul. Pela Companhia, publicou ""Rilke shake"", ""Um útero é do tamanho de um punho"", ""Canções de atormentar"" e ""Guadalupe"" (com Odyr pela @quadrinhosnacia). Sua obra já foi traduzida na Argentina, na Espanha, no México, nos Estados Unidos, na Alemanha e na França.

💬 “a mulher é uma construção/ deve ser/ a mulher basicamente é pra ser/ um conjunto habitacional/ tudo igual/ tudo rebocado/ só muda a cor” — Angélica Freitas em ""um útero é do tamanho de um punho""

🔔 Ative o sininho para não perder nenhuma recomendação das mulheres da Companhia 

➡️ Conheça o projeto Leia Mulheres (@_leiamulheres)

#umúteroédotamanhodeumpunho #poesia #poesianacional #angélicafreitas #literatura #leiamulheres","['umúteroédotamanhodeumpunho', 'poesia', 'poesianacional', 'angélicafreitas', 'literatura', 'leiamulheres']",2024-03-28 23:01:37
companhiadasletras,1360,23,"Entrevistado recentemente pela @bbcbrasil , Robert Sapolsky, neurocientista americano, diz que não acredita no livre arbítrio. Para ele, ao tomar uma decisão, estamos conscientes, temos uma intenção e agimos em conformidade.“Sabemos qual será o resultado provável, sabemos também o que temos ou o que não temos que fazer, temos alternativas e, para a maioria das pessoas, intuitivamente isso seria ter livre arbítrio”, alerta.

Sapolsky é autor de “Comporte-se”, publicado pela @companhiadasletras. Nele, o especialista analisa o lado bom e o ruim do comportamento humano para responder à pergunta: afinal, por que agimos de determinada maneira?.

Para quem gosta do tema, leia também: “Ruído”, “Rápido e Devagar” e “Inteligência Social”, publicados pela Editora Objetiva. Boas leituras para o mês de abril ou para já começar neste feriado.

#companhiadasletras #editoraobjetiva #autoconhecimento #ciênciadocomportamento #robertsapolsky #danielgoleman #danielkahneman","['companhiadasletras', 'editoraobjetiva', 'autoconhecimento', 'ciênciadocomportamento', 'robertsapolsky', 'danielgoleman', 'danielkahneman']",2024-03-28 19:26:08
companhiadasletras,484,5,"UMA JORNADA VÍVIDA PELOS TEXTOS SAGRADOS DE DIFERENTES TRADIÇÕES 💫

Com rigor acadêmico e um estilo acessível, Karen Armstrong afirma a importância de retornar, com admiração e visão crítica, aos livros canônicos como uma maneira de enfrentar o fundamentalismo religioso que os interpreta de forma míope e literal. ""A ARTE PERDIDA DAS ESCRITURAS"" chegou às livrarias. Garanta seu exemplar!

📚 Sobre o livro:
De Canaã à China, do Egito à Índia, Karen Armstrong nos conduz por uma viagem pelas antigas culturas em seus momentos mais turbulentos, quando novas formas de relação entre o ser humano e o divino surgiram e foram transmitidas de geração em geração ― a princípio de forma oral e, por fim, de forma escrita, postas no papel, nas escrituras sagradas. Armstrong, uma pesquisadora estabelecida e celebrada, traz neste trabalho de fôlego um mergulho em diferentes tradições, sem desviar das zonas cinzentas e conflitantes que as nortearam.

Aliando uma pesquisa histórica portentosa com um texto fluente que traz vitalidade a relatos de milênios atrás, ""A arte perdida das escrituras"" é um convite para rememorar e redescobrir a importância de obras compostas em um tempo longínquo que ressoam até hoje, sem nunca perder a sua aura enigmática.

📝 Tradução de Berilo Vargas

🎨 Capa de Victor Burton com foto do The Metropolitan Museum of Art e British Library

#aarteperdidadasescrituras #companhiadasletras #karenarmstrong #nãoficção #história #textossagrados #religião #literaturamundial #nãoficção","['aarteperdidadasescrituras', 'companhiadasletras', 'karenarmstrong', 'nãoficção', 'história', 'textossagrados', 'religião', 'literaturamundial', 'nãoficção']",2024-03-28 17:00:08
